job_id,job_title,industry_name,salary_min,salary_max,salary_unit,salary_period,experience_required,education_required,status,publish_date,collected_at,company_name,city,job_benefits,job_description,industry_standard,industry_group,job_skills,other_requirement,exp_numeric,salary_min_norm,salary_max_norm,avg_salary,skills_list,merged_job_skills,cluster
171605938,医学检验分析师,制药/生物工程,5.0,8.0,千,月,无需经验,本科,在线,2026-04-15 10:01:42,2026-04-15 17:50:30,湖南星浩医药物流有限公司,湘西,,"职位详情：
【工作内容】
- 负责产品注册资料的整理、编写及提交，确保符合国家相关法规和标准要求；
- 协调内外部资源，推动产品注册流程顺利进行，跟进注册审批进度；
- 跟踪国内外医疗器械注册政策变化，及时更新公司注册策略；
- 支持临床研究项目，协助完成相关数据收集与分析工作。
【任职要求】
- 本科及以上学历，检验学、医学、生物、药学或相关专业背景；
- 具有良好的沟通协调能力和责任心，能适应一定强度的工作压力。
只招应届毕业生
招聘人数：2人

职能类别：
医疗器械注册",制造业/医药生物,生物与医药,"产品注册资料整理, 产品注册资料编写, 产品注册资料提交, 符合国家相关法规, 符合国家相关标准, 协调内外部资源, 推动产品注册流程, 跟进注册审批进度, 跟踪医疗器械注册政策, 更新公司注册策略, 支持临床研究项目, 协助数据收集, 协助数据分析, 检验学专业背景, 医学专业背景, 生物专业背景, 药学专业背景, 沟通协调能力, 适应工作压力",本科及以上学历；检验学、医学、生物、药学或相关专业背景；只招应届毕业生,0.0,5000.0,8000.0,6500.0,"['产品注册资料整理', '产品注册资料编写', '产品注册资料提交', '符合国家相关法规', '符合国家相关标准', '协调内外部资源', '推动产品注册流程', '跟进注册审批进度', '跟踪医疗器械注册政策', '更新公司注册策略', '支持临床研究项目', '协助数据收集', '协助数据分析', '检验学专业背景', '医学专业背景', '生物专业背景', '药学专业背景', '沟通协调能力', '适应工作压力']","产品注册资料整理,产品注册资料编写,产品注册资料提交,符合国家相关法规,符合国家相关标准,协调内外部资源,推动产品注册流程,跟进注册审批进度,跟踪医疗器械注册政策,更新公司注册策略,支持临床研究项目,协助数据收集,协助数据分析,检验学专业背景,医学专业背景,生物专业背景,药学专业背景,沟通协调能力,适应工作压力",2
171611607,医药信息沟通专员-岳阳,制药/生物工程,5.0,10.0,千,月,1年及以上,本科,在线,2026-04-15 12:06:47,2026-04-15 17:52:11,雷允上药业集团销售有限公司,岳阳·汨罗市,"弹性工作,五险一金,交通补贴,通讯补贴,绩效奖金","职位详情：
1、负责区域及周边医院的医药销售工作，达成所负责目标医院的指标；
2、覆盖区域目标客户维护及新客户开发；
3、产品学术信息的有效传递；
4、领导交办的其他事项。
任职要求：
1、本科及以上学历，具有医学专业背景，从事过市场销售工作；
2、同岗位1年以上经验；
3、良好的沟通能力、专业知识的学习能力；
4、品行端正，积极向上，有强烈的事业心。

职能类别：
医药代表",制造业/医药生物,生物与医药,"临床销售, 中成药",1、本科及以上学历；具有医学专业背景；从事过市场销售工作；4、品行端正；积极向上；有强烈的事业心。,0.1,5000.0,10000.0,7500.0,"['临床销售', '中成药']","临床销售,中成药",2
171612986,毒理SD（生殖方向）,制药/生物工程,1.0,1.5,万,月,2年及以上,硕士,在线,2026-04-15 13:38:09,2026-04-15 17:54:10,江苏鼎泰药物研究（集团）股份有限公司,南京·江北新区,"五险一金,餐饮补贴,员工旅游,年终奖金,绩效奖金,定期体检,专业培训,生日福利,节日福利","职位详情：
工作职责：
1、 遵从GLP要求，全面负责生殖毒理专题的管理工作；
2、 负责设计和执行临床前生殖毒理学试验，确保试验方案被客户认可并协调各部门安排试验；
3、 对试验各个环节的操作进行监督，保证试验按照试验方案进行，并确保试验过程遵循GLP法规；
4、 解决试验中出现的相关问题，对试验数据的采集进行监督和对试验数据的检查；
5、 准备试验总结报告，对报告的科学性负责；
6、 负责与客户进行及时、有效的沟通。
任职要求：
1、 卫生毒理学、基础医学、药理学、病理学、动物医学、兽医学、医学等相关专业背景，硕士及以上学历，具备2年以上CRO公司毒理SD工作经验；
2、熟悉NMPA/FDA/OECD相关GLP法规；
3、熟悉基本动物实验流程，熟练使用办公软件及统计学软件；
4、良好的学习能力和团队意识，具备较好的协调管理能力；
5、英语六级以上，具备优秀的听说读写及沟通能力；
6、有相关学术论文发表者优先。

职能类别：
药理研究员",制造业/医药生物,生物与医药,"办公软件, 管理, 药理学, 医学, fda, glp, 英语六级, nmpa, 听说读写, 病理学",1、 卫生毒理学、基础医学、药理学、病理学、动物医学、兽医学、医学等相关专业背景；硕士及以上学历；4、良好的学习能力和团队意识；具备较好的协调管理能力,0.2,10000.0,15000.0,12500.0,"['办公软件', '管理', '药理学', '医学', 'fda', 'glp', '英语六级', 'nmpa', '听说读写', '病理学']","办公软件,管理,药理学,医学,fda,glp,英语六级,nmpa,听说读写,病理学",2
171621170,行政经理,制药/生物工程,1.0,1.5,万,月,5年及以上,本科,在线,2026-04-15 16:50:53,2026-04-15 18:00:52,湖北恒安芙林药业股份有限公司,武汉·江汉区,"五险一金,年终奖金,带薪年假,节日福利","职位详情：
岗位职责：
1.负责制定并执行公司行政管理制度与流程，确保日常运营高效有序
2.统筹管理公司固定资产、办公用品及后勤保障工作
3.组织协调公司会议、活动及接待工作，维护企业形象
4.监督优化行政费用支出，控制运营成本


任职要求：
1.本科及以上学历，专业不限
2.5年以上行政工作经验，3年以上团队管理经验
3.具备优秀的组织协调能力和跨部门沟通能力
4.熟练使用办公软件及行政管理系统

职能类别：
行政经理/主管/办公室主任",制造业/医药生物,生物与医药,"办公软件, 行政, 团队管理, 行政管理, 固定资产, 后勤保障, 办公用品, 控制运营成本, 行政费用支出, 行政管理系统",1.本科及以上学历,0.5,10000.0,15000.0,12500.0,"['办公软件', '行政', '团队管理', '行政管理', '固定资产', '后勤保障', '办公用品', '控制运营成本', '行政费用支出', '行政管理系统']","办公软件,行政,团队管理,行政管理,固定资产,后勤保障,办公用品,控制运营成本,行政费用支出,行政管理系统",1
171615873,质量工程师,医疗设备/器械,8.0,13.0,千,月,3年及以上,本科,在线,2026-04-15 14:52:06,2026-04-15 18:35:35,南京沃福曼医疗科技有限公司,南京·江北新区,"五险一金,专业培训,定期体检,年终奖金,绩效奖金","职位详情：
一、岗位职责

1.负责质量管理体系（ISO13485/ISO9001/GMP）搭建、维护、内审与外审迎审，推动体系有效运行
2.生产过程质量监督、偏差/变更/不合格品管控，主导CAPA与风险评估，闭环整改
3.审核批记录、SOP、验证方案与报告，执行物料/成品放行审核
4.供应商质量审核、客户质量投诉处理与跨部门协同
5.质量数据统计分析，推动持续改进，完成上级安排的质量工作
6.负责设计和开发过程的质量保证、设计和开发过程的监控，设计和开发缺陷的协调和跟踪，并驱动研发过程的质量改进，负责产品风险管理，组织/参与实施产品风险管理；

二、任职要求

1.本科及以上，生物医学工程/药学/机械/质量管理等相关专业
2.3年及以上正规企业QA经验，医药/医疗器械行业优先；工业需行业头部或规模大厂背景
3.精通质量体系标准与法规，熟悉内审、验证、偏差处理全流程，有内审员证书优先
4.严谨细致、原则性强，具备良好文档编写、沟通协调与问题解决能力
5.能独立应对客户/第三方/药监审核，有完整项目与整改闭环经验

职能类别：
质量工程师",制造业/医疗器械,生物与医药,"药学, 医药, sop, 机械, 质量管理, capa, 生物医学工程, iso13485, 医疗器械行业, 质量管理体系",1.本科及以上；3.精通质量体系标准与法规；有内审员证书优先；4.严谨细致、原则性强,0.3,8000.0,13000.0,10500.0,"['药学', '医药', 'sop', '机械', '质量管理', 'capa', '生物医学工程', 'iso13485', '医疗器械行业', '质量管理体系']","药学,医药,医疗器械行业技能包,机械,质量管理,capa,生物医学工程,iso13485,质量管理体系",2
171619297,媒体投放,制药/生物工程,5.0,8.0,千,月,1年,大专,在线,2026-04-15 16:03:40,2026-04-15 18:36:21,梦阳药业股份有限公司,杭州·余杭区,"五险一金,带薪年假,节日福利","职位详情：
岗位职责：
1. 负责产品在抖音平台的基础投放执行工作，包括内容发布、违规排查、补发优化；
2. 协助对接内容合作方，跟进合作落地执行，确保内容按时按质发布；
3. 协助监控投放数据，记录基础数据，为优化提供数据支持；
4. 协助收集和整理投放数据，完成基础数据统计和报表制作；
5. 协助对接合作方，传递合作需求，跟进合作进度，整理合作资料；
6. 与内部团队保持沟通，及时反馈投放中的问题。

任职要求：
1. 大专及以上学历，广告、新媒体、市场营销相关专业优先；
2. 半年以上抖音媒介或新媒体推广经验，有医药、大健康行业经验优先；
3. 了解抖音投放，具备素人 / 达人 / 医生账号对接、投放执行能力；
4. 会基础数据统计与复盘，能看懂基础数据报表；
5. 积极主动，有责任心，工作细致，具备良好的学习能力和执行力。

需提供：
1. 提供参与并落地的爆款内容链接（至少3个），说明：
- 参与的具体工作内容
- 内容表现数据（播放量、互动率等）
2. 如有基础投放数据报表，可一并提供。

职能类别：
媒介专员",制造业/医药生物,生物与医药,"医药, 新媒体, 新媒体推广, 内容发布, 投放数据, 抖音投放, 投放执行",1. 大专及以上学历；广告、新媒体、市场营销相关专业优先；具备素人 / 达人 / 医生账号对接、投放执行能力；5. 积极主动；有责任心；工作细致；具备良好的学习能力和执行力。；说明：,0.1,5000.0,8000.0,6500.0,"['医药', '新媒体', '新媒体推广', '内容发布', '投放数据', '抖音投放', '投放执行']","医药,新媒体,新媒体推广,内容发布,投放数据,抖音投放,投放执行",2
171602893,销售专员,医疗设备/器械,5.0,6.0,千,月,1年及以上,大专,在线,2026-04-15 08:44:35,2026-04-15 18:44:47,宁波江东友邦医疗器械有限公司,宁波·鄞州区,"五险,交通补贴","职位详情：
1、主动开发新客户，整理客户资料，建立客户信息档案；
2、完成客户的洽谈、签订合同，跟单和后期维护工作；
3、完成公司下达的销售任务；
4、 能持续学习，不断进取，提升自我。
5.需要接受宁波范围出差

年龄要求：
25-38岁

职能类别：
销售专员",制造业/医疗器械,生物与医药,"主动开发新客户, 整理客户资料, 建立客户信息档案, 客户洽谈, 签订合同, 跟单, 后期维护, 完成销售任务, 持续学习, 宁波范围出差",2、完成客户的洽谈、签订合同；3、完成公司下达的销售任务；4、 能持续学习；不断进取；提升自我。；5.需要接受宁波范围出差；25-38岁,0.1,5000.0,6000.0,5500.0,"['主动开发新客户', '整理客户资料', '建立客户信息档案', '客户洽谈', '签订合同', '跟单', '后期维护', '完成销售任务', '持续学习', '宁波范围出差']","主动开发新客户,整理客户资料,建立客户信息档案,客户洽谈,签订合同,跟单,后期维护,完成销售任务,持续学习,宁波范围出差",2
171612989,FPGA工程师(J18019),医疗设备/器械,2.0,3.0,万,月,3年及以上,本科,在线,2026-04-15 13:38:14,2026-04-15 18:46:08,深圳迈瑞生物医疗电子股份有限公司,武汉,"五险一金,交通补贴,专业培训,定期体检,年终奖金,餐饮补贴","职位详情：
工作职责:
1、负责电生理产品逻辑方案设计和开发验证；
2、负责电生理产品性能指标，功能安全及可靠性要求；
3、负责电生理产品逻辑技术平台规划和新技术预研。
任职资格:
1、电子工程、自动化、计算机等相关专业本科及以上学历，3年以上FPGA开发经验
2、精通Verilog/VHDL，熟练使用Xilinx/Intel FPGA开发工具（Vivado/Quartus），掌握时序约束、跨时钟域处理及资源优化技巧；
3、熟悉高速接口（如Serdes、PCIe、LVDS）、ZYNQ及通信协议设计；
4、有医疗设备或电生理项目背景优先。
5、敢于接受挑战，具备良好的团队沟通协调能力。

职能类别：
FPGA开发工程师",制造业/医疗器械,生物与医药,"vivado, zynq, 高速接口, fpga开发, 电生理, 新技术预研, verilog",1、电子工程、自动化、计算机等相关专业本科及以上学历；5、敢于接受挑战,0.3,20000.0,30000.0,25000.0,"['vivado', 'zynq', '高速接口', 'fpga开发', '电生理', '新技术预研', 'verilog']","vivado,zynq,高速接口,fpga开发,电生理,新技术预研,verilog",2
171455174,产品经理/主管,制药/生物工程,1.5,2.5,万,月,5年及以上,本科,在线,2026-04-15 08:41:03,2026-04-15 18:57:03,深圳善康医药科技股份有限公司,深圳·龙华区,,"职位详情：
一、主要工作职责
（一）产品规划：参与产品中长期规划。负责产品线管理，进行中长期战略规划，协作达成公司战略和业务目标；
（二）年度市场计划: 围绕公司及部门既定战略要求，负责制定相关产品的年度市场计划，包括品牌建设、产品定位、市场研究、增长点和目标规划、主题推广项目或活动、推广物料等，并进行市场预算管理;
（三）KOL专家网络建设: 围绕学术推广策略和产品经营目标，建设和管理以KOL为中心、具有一定影响力的学术准入与传播平台;
（四）市场调研: 开展市场研究，组织对所负责品类、产品、医生、患者的市场调研，跟踪并研究用户需求，收集和分析竞争对手信息；
（五）活动执行效果：市场活动开展。引导销售人员高效的开展线上线下市场活动；
（六）设计质量：负责公司推广所需物料的设计支持工作，公司宣传资料的设计、制作与更新，配合策划推广活动，并参与执行。
二、任职要求
（一）本科以上学历，临床医学、药学等相关专业；
（二）良好沟通能力、逻辑思维能力及市场分析能力，工作主动性强，责任心强，善于学习；
（三）熟练掌握办公软件（WORD、EXCEL、PPT等）、熟练阅读医学专业文献，熟练编写医学、媒体等传播文案；
了解SWOT、市场细分等工具的使用；能适应出差。

职能类别：
产品经理/主管",制造业/医药生物,生物与医药,"药学, 学术推广, 医学, 市场调研, 市场分析, 临床医学",（一）本科以上学历；临床医学、药学等相关专业；工作主动性强；责任心强；善于学习；能适应出差。,0.5,15000.0,25000.0,20000.0,"['药学', '学术推广', '医学', '市场调研', '市场分析', '临床医学']","药学,学术推广,医学,市场调研,市场分析,临床医学",1
171197276,研发工程师,医疗设备/器械,2.0,2.6,万,月,5年及以上,本科,在线,2026-04-15 08:49:54,2026-04-15 18:57:54,苏州林华医疗器械股份有限公司,苏州·苏州工业园区,"五险一金,带薪年假,通讯补贴,年终奖金,定期体检,节日福利,专业培训,交通补贴,绩效奖金","职位详情：
1. 产品研发与设计
负责冲洗吸引器、乳腺外科等新产品的结构设计、材料选型及技术方案的制定。
负责产品三维建模、工程图纸绘制及BOM（物料清单）的编制与维护。
针对产品结构进行强度理论计算与仿真分析，优化产品结构。
2. 技术攻关与创新
开发腹腔镜外科产品以及乳腺外科产品，结合临床痛点进行改进升级设计并产出专利分析以及撰写，。
3. 项目与流程管理
主导新产品的开发全流程，从立项、设计输入、设计输出到设计验证/确认（DQ/IQ/OQ/PQ）。
编写产品DHF（设计历史文档）和DMR（器械主记录），确保符合ISO 13485及GMP（良好生产规范）体系要求。
协调模具供应商进行开模、试模及修改模工作，解决注塑及组装过程中的技术问题。
4. 验证与风险管理
主导产品的生物学评价（ISO 10993系列）、包装验证、灭菌验证（环氧乙烷EO灭菌）及有效期验证。
执行DFMEA（设计失效模式与效应分析），识别产品潜在风险，并进行风险管理评审。
5. 跨部门协作
对生产部门提供技术支持，解决量产过程中的工艺难题（如焊接、封口、铆接工艺等）。
协助注册部门编写产品技术要求，应对NMPA（国家药监局）的体系考核及注册审核。
6.上级主管安排的其他事项

职能类别：
医疗器械研发",制造业/医疗器械,生物与医药,"结构设计, 材料选型, 三维建模, 工程图纸绘制, BOM编制与维护, 强度理论计算, 仿真分析, 腹腔镜外科产品开发, 乳腺外科产品开发, 专利分析, 专利撰写, 新产品开发全流程, 设计输入, 设计输出, 设计验证, 确认, DHF编写, DMR编写, ISO 13485, GMP, 模具供应商协调, 开模, 试模, 修改模, 注塑技术问题解决, 组装技术问题解决, 生物学评价, ISO 10993系列, 包装验证, 灭菌验证, 环氧乙烷EO灭菌, 有效期验证, DFMEA, 风险管理评审, 焊接工艺, 封口工艺, 铆接工艺, 产品技术要求编写, NMPA体系考核, NMPA注册审核",协调模具供应商进行开模、试模及修改模工作；5. 跨部门协作,0.5,20000.0,26000.0,23000.0,"['结构设计', '材料选型', '三维建模', '工程图纸绘制', 'BOM编制与维护', '强度理论计算', '仿真分析', '腹腔镜外科产品开发', '乳腺外科产品开发', '专利分析', '专利撰写', '新产品开发全流程', '设计输入', '设计输出', '设计验证', '确认', 'DHF编写', 'DMR编写', 'ISO 13485', 'GMP', '模具供应商协调', '开模', '试模', '修改模', '注塑技术问题解决', '组装技术问题解决', '生物学评价', 'ISO 10993系列', '包装验证', '灭菌验证', '环氧乙烷EO灭菌', '有效期验证', 'DFMEA', '风险管理评审', '焊接工艺', '封口工艺', '铆接工艺', '产品技术要求编写', 'NMPA体系考核', 'NMPA注册审核']","结构设计,材料选型,三维建模,工程图纸绘制,BOM编制与维护,强度理论计算,仿真分析,腹腔镜外科产品开发,乳腺外科产品开发,专利分析,专利撰写,新产品开发全流程,设计输入,设计输出,设计验证,确认,DHF编写,DMR编写,ISO 13485,GMP,模具供应商协调,开模,试模,修改模,注塑技术问题解决,组装技术问题解决,生物学评价,ISO 10993系列,包装验证,灭菌验证,环氧乙烷EO灭菌,有效期验证,DFMEA,风险管理评审,焊接工艺,封口工艺,铆接工艺,产品技术要求编写,NMPA体系考核,NMPA注册审核",1
